id,empid,memid,empdate,status
4837,4689,4810,2019-07-01,A
4838,4690,4811,2019-07-01,A
4839,4694,4812,2019-07-01,A
4840,4691,4813,2019-07-01,A
4841,4692,4814,2019-07-01,A
4842,4693,4815,2019-07-01,A
4843,4695,4816,2019-07-01,A
4844,4698,4817,2019-07-01,A
4845,4696,4818,2019-07-01,A
4846,4697,4819,2019-07-01,A
4847,4700,4820,2019-07-01,A
4848,4701,4821,2019-07-01,A
4849,1858,4822,2019-07-01,S
4850,4699,4823,2019-07-01,A
4851,4703,4824,2019-07-01,A
4852,4704,4825,2019-07-01,A
4853,4705,4826,2019-07-01,A
4854,4706,4827,2019-07-01,A
4855,4707,4828,2019-07-01,A
4856,4709,4829,2019-07-01,A
4857,4710,4830,2019-07-01,A
4858,4714,4831,2019-07-01,A
4859,4712,4832,2019-07-01,A
4860,4713,4833,2019-07-01,A
4861,4708,4834,2019-07-01,A
4862,4711,4835,2019-07-01,A
4863,4715,4836,2019-07-01,A
4864,4717,4837,2019-07-01,A
4865,4716,4838,2019-07-01,A
4866,4718,4839,2019-07-01,A
4867,3655,4840,2019-07-01,A
4868,4721,4841,2019-07-01,A
4869,4723,4842,2019-07-01,A
4870,4720,4843,2019-07-01,A
4871,4722,4844,2019-07-01,A
4872,4724,4845,2019-07-01,A
4873,4725,4846,2019-07-01,A
4874,4727,4847,2019-07-01,A
4875,4726,4848,2019-07-01,A
4876,4729,4849,2019-07-01,S
4877,4728,4850,2019-07-01,A
4878,4730,4851,2019-07-01,A
4879,4732,4852,2019-07-01,A
4880,4731,4853,2019-07-01,A
4881,4733,4854,2019-07-01,A
4882,4734,4855,2019-07-01,A
4883,4735,4856,2019-07-01,A
4884,4737,4857,2019-07-01,A
4885,4663,4858,2019-07-01,A
4886,4738,4859,2019-07-01,A
4887,4739,4860,2019-07-01,A
4888,4741,4861,2019-07-01,A
4889,4742,4862,2019-07-01,A
4890,4743,4863,2019-07-01,A
4891,4744,4864,2019-07-01,A
4892,4746,4865,2019-07-01,A
4893,4740,4866,2019-07-01,A
4894,4747,4867,2019-07-01,A
4895,4748,4868,2019-07-01,A
4896,4749,4869,2019-07-01,A
4897,4750,4870,2019-07-01,A
4898,4752,4871,2019-07-01,A
4899,4751,4872,2019-07-01,A
4900,4754,4873,2019-07-01,A
4901,4753,4874,2019-07-01,A
4902,4755,4875,2019-07-01,A
4903,4756,4876,2019-07-01,A
4904,4757,4877,2019-07-01,A
4905,4758,4878,2019-07-01,A
4906,4759,4879,2019-07-01,A
4907,4760,4880,2019-07-01,A
4908,4761,4881,2019-07-01,A
4909,4762,4882,2019-07-01,A
4910,4763,4883,2019-07-01,A
4911,4764,4884,2019-07-01,S
4912,4766,4885,2019-07-01,A
4913,4765,4886,2019-07-01,A
4914,4767,4887,2019-07-01,S
4915,4769,4888,2019-07-01,A
4916,4768,4889,2019-07-01,A
4917,4770,4890,2019-07-01,A
4918,4771,4891,2019-07-01,A
4919,4772,4892,2019-07-01,A
4920,4774,4893,2019-07-01,A
4921,4773,4894,2019-07-01,A
4922,4775,4895,2019-07-01,A
4923,4777,4896,2019-07-01,A
4924,4776,4897,2019-07-01,A
4925,4781,4898,2019-07-01,A
4926,4779,4899,2019-07-01,A
4927,4780,4900,2019-07-01,A
4928,4782,4901,2019-07-01,A
4929,4778,4902,2019-07-01,A
4930,4783,4903,2019-07-01,A
4931,4784,4904,2019-07-01,A
4932,4785,4905,2019-07-01,A
4933,4786,4906,2019-07-01,A
4934,4787,4907,2019-07-01,A
4935,4789,4908,2019-07-01,A
4936,4788,4909,2019-07-01,A
4937,4790,4910,2019-07-01,A
4938,4791,4911,2019-07-01,A
4939,4792,4912,2019-07-01,A
4940,4793,4913,2019-07-01,A
4941,4795,4914,2019-07-01,A
4942,4794,4915,2019-07-01,A
4943,4797,4916,2019-07-01,A
4944,4796,4917,2019-07-01,A
4945,4798,4918,2019-07-01,A
4946,4799,4919,2019-07-01,A
4947,4800,4920,2019-07-01,A
4948,4801,4921,2019-07-01,A
4949,4802,4922,2019-07-01,A
4950,4803,4923,2019-07-01,A
4951,4805,4924,2019-07-01,A
4952,4804,4925,2019-07-01,A
4953,4806,4926,2019-07-01,A
4954,4807,4927,2019-07-01,A
4955,4808,4928,2019-07-01,A
4956,4809,4929,2019-07-01,A
4957,4810,4930,2019-07-01,A
4958,4812,4931,2019-07-01,A
4959,4811,4932,2019-07-01,A
4960,4814,4933,2019-07-01,A
4961,4815,4934,2019-07-01,A
4962,4816,4935,2019-07-01,A
4963,4817,4936,2019-07-01,A
4964,4818,4937,2019-07-01,A
4965,2605,4938,2019-07-01,A
4966,4819,4939,2019-07-01,A
4967,4820,4940,2019-07-01,A
4968,4821,4941,2019-07-01,A
4969,4822,4942,2019-07-01,A
4970,4823,4943,2019-07-01,A
4971,4824,4944,2019-07-01,A
4972,4825,4945,2019-07-01,A
4973,4826,4946,2019-07-01,A
4974,4827,4947,2019-07-01,A
4975,1815,4948,2019-07-01,A
4976,2324,4949,2019-07-01,A
4977,4830,4950,2019-07-01,A
4978,4832,4951,2019-07-01,A
4979,4831,4952,2019-07-01,A
4980,4833,4953,2019-07-01,A
4981,4834,4954,2019-01-01,A
4982,4835,4955,2019-07-01,A
4983,4836,4956,2019-01-30,A
4984,4837,4957,2019-07-01,A
4985,4838,4958,2019-07-01,A
4986,4839,4959,2019-01-30,A
4987,4840,4960,2019-07-01,A
4988,4841,4961,2019-01-30,A
4989,4813,4962,2019-07-01,A
4990,4843,4963,2019-07-01,A
4991,4844,4964,2019-07-01,A
4992,4845,4965,2019-07-01,A
4993,4842,4966,2019-07-01,A
4994,4846,4967,2019-01-30,A
4995,4847,4968,2019-07-01,A
4996,4848,4969,2019-07-01,A
4997,4849,4970,2019-07-01,A
4998,4850,4971,2019-07-01,A
4999,4851,4972,2019-07-01,A
5000,4853,4973,2019-07-01,A
5001,4852,4974,2019-01-30,A
5002,4856,4975,2019-07-01,A
5003,4855,4976,2019-07-01,A
5004,4857,4977,2019-01-30,A
5005,4859,4978,2019-07-01,A
5006,4858,4979,2019-07-01,S
5007,4860,4980,2019-04-04,A
5008,4861,4981,2019-07-01,A
5009,4862,4982,2019-07-01,A
5010,4863,4983,2019-07-01,A
5011,4864,4984,2019-01-30,A
5012,4865,4985,2019-07-01,A
5013,4866,4986,2019-07-01,A
5014,4867,4987,2019-01-30,A
5015,4868,4988,2019-07-01,A
5016,4869,4989,2019-07-01,A
5017,4870,4990,2021-03-04,A
5018,4872,4991,2019-07-01,A
5019,4873,4992,2019-07-01,A
5020,4871,4993,2019-07-01,A
5021,4874,4994,2019-07-01,A
5022,4875,4995,2019-07-01,A
5023,4876,4996,2019-07-01,A
5024,4877,4997,2019-07-01,A
5025,4878,4998,2019-07-01,A
5026,4879,4999,2019-07-01,A
5027,4881,5000,2019-07-01,A
5028,4880,5001,2019-07-01,A
5029,4882,5002,2019-07-01,A
5030,4883,5003,2019-07-01,A
5031,4884,5004,2019-07-01,A
5032,4886,5005,2019-07-01,A
5033,4885,5006,2019-07-01,A
5034,4888,5007,2019-07-01,S
5035,4364,5008,2019-07-01,A
5036,4889,5009,2019-07-01,A
5037,4891,5010,2019-07-01,A
5038,4890,5011,2019-07-01,A
5039,4892,5012,2019-07-01,A
5040,4893,5013,2019-07-01,A
5041,4894,5014,2019-07-01,A
5042,4896,5015,2019-07-01,A
5043,4895,5016,2019-07-01,A
5044,4897,5017,2019-07-01,A
5045,4899,5018,2019-07-01,A
5046,4898,5019,2019-07-01,A
5047,4900,5020,2019-07-01,A
5048,4901,5021,2019-07-01,A
5049,4903,5022,2019-07-01,A
5050,4904,5023,2019-07-01,A
5051,4905,5024,2019-07-01,A
5052,4902,5025,2019-07-01,A
5053,4906,5026,2019-07-01,A
5054,4907,5027,2019-07-01,A
5055,4908,5028,2019-07-01,A
5056,4909,5029,2019-07-01,A
5057,4910,5030,2019-07-01,A
5058,4911,5031,2019-07-01,A
5059,4912,5032,2019-07-01,A
5060,4913,5033,2019-07-01,A
5061,4914,5034,2019-07-01,S
5062,4916,5035,2019-07-01,A
5063,4915,5036,2019-07-01,A
5064,4917,5037,2019-07-01,A
5065,4592,5038,2019-07-01,S
5066,4918,5039,2019-07-01,A
5067,4919,5040,2019-07-01,A
5068,4922,5041,2019-07-01,A
5069,4920,5042,2019-07-01,A
5070,4923,5043,2019-07-01,A
5071,4921,5044,2019-07-01,A
5072,4924,5045,2019-07-01,A
5073,3762,5046,2019-07-01,A
5074,4926,5047,2019-07-01,A
5075,4925,5048,2019-07-01,A
5076,4928,5049,2019-07-01,A
5077,4930,5050,2019-07-01,A
5078,4929,5051,2019-07-01,A
5079,4931,5052,2019-07-01,A
5080,4932,5053,2019-07-01,A
5081,4933,5054,2019-07-01,A
5082,4934,5055,2019-07-01,A
5083,4935,5056,2019-07-01,A
5084,4936,5057,2019-07-01,A
5085,4937,5058,2019-07-01,A
5086,4939,5059,2019-07-01,S
5087,4938,5060,2019-07-01,S
5088,4937,5061,2019-07-01,A
5089,4940,5062,2019-07-01,A
5090,4941,5063,2019-07-01,A
5091,4942,5064,2019-07-01,A
5092,4943,5065,2019-07-01,A
5093,4944,5066,2019-07-01,A
5094,4945,5067,2019-07-01,A
5095,4946,5068,2019-07-01,A
5096,4947,5069,2019-07-01,A
5097,1280,5070,2019-07-01,A
5098,4948,5071,2019-07-01,A
5099,4949,5072,2019-07-01,A
5100,1280,5073,2019-07-01,A
5101,4951,5074,2019-07-01,A
5102,4952,5075,2019-07-01,A
5103,4953,5076,2019-07-01,A
5104,4954,5077,2019-07-01,A
5105,4955,5078,2019-07-01,A
5106,4956,5079,2019-07-01,A
5107,4957,5080,2019-07-01,A
5108,4958,5081,2019-07-01,A
5109,4960,5082,2019-07-01,A
5110,4959,5083,2019-07-01,A
5111,4961,5084,2019-07-01,A
5112,4962,5085,2019-07-01,A
5113,4964,5086,2019-07-01,A
5114,4964,5087,2019-07-01,A
5115,4965,5088,2019-07-01,A
5116,4967,5089,2019-07-01,A
5117,4966,5090,2019-07-01,A
5118,3922,5091,2019-07-01,A
5119,4969,5092,2019-07-01,A
5120,4970,5093,2019-07-01,A
5121,4971,5094,2019-07-01,A
5122,4972,5095,2019-07-01,A
5123,4973,5096,2019-07-01,A
5124,4974,5097,2019-07-01,A
5125,4975,5098,2019-07-01,A
5126,4976,5099,2019-07-01,A
5127,4979,5100,2019-07-01,A
5128,4977,5101,2019-07-01,A
5129,4978,5102,2019-07-01,A
5130,4980,5103,2019-07-01,A
5131,4981,5104,2019-07-01,A
5132,4982,5105,2019-07-01,A
5133,4983,5106,2019-07-01,A
5134,4984,5107,2019-07-01,A
5135,4985,5108,2019-07-01,A
5136,4986,5109,2019-07-01,A
5137,4987,5110,2019-07-01,A
5138,4988,5111,2019-07-01,A
5139,4989,5112,2019-07-01,A
5140,4990,5113,2019-07-01,A
5141,4991,5114,2019-07-01,A
5142,4992,5115,2019-07-01,A
5143,4993,5116,2019-07-01,A
5144,4996,5117,2019-07-01,A
5145,4994,5118,2019-07-01,A
5146,4995,5119,2019-07-01,A
5147,4997,5120,2019-07-01,A
5148,4998,5121,2019-07-01,A
5149,4999,5122,2019-07-01,A
5150,5000,5123,2019-07-01,A
5151,5001,5124,2019-07-01,A
5152,5002,5125,2019-07-01,A
5153,5004,5126,2019-07-01,A
5154,5003,5127,2019-07-01,A
5155,5005,5128,2019-07-01,A
5156,5006,5129,2019-07-01,A
5157,5008,5130,2019-07-01,A
5158,5009,5131,2019-07-01,A
5159,5007,5132,2019-07-01,A
5160,3529,5133,2019-07-01,A
5161,5010,5134,2019-07-01,A
5162,2531,5135,2019-07-01,A
5163,5011,5136,2019-07-01,A
5164,5012,5137,2019-07-01,A
5165,5015,5138,2019-07-01,A
5166,5013,5139,2019-07-01,A
5167,5016,5140,2019-07-01,A
5168,5014,5141,2019-07-01,A
5169,5018,5142,2019-07-01,A
5170,5017,5143,2019-07-01,A
5171,5019,5144,2019-07-01,A
5172,5020,5145,2019-07-01,A
5173,5021,5146,2019-07-01,A
5174,5022,5147,2019-07-01,A
5175,5023,5148,2019-07-01,A
5176,5024,5149,2019-07-01,A
5177,5025,5150,2019-07-01,A
5178,5026,5151,2019-07-01,A
5179,5028,5152,2019-07-01,A
5180,5027,5153,2019-07-01,A
5181,5029,5154,2019-07-01,A
5182,5030,5155,2019-07-01,A
5183,5032,5156,2019-07-01,A
5184,5031,5157,2019-07-01,A
5185,5033,5158,2019-07-01,A
5186,5034,5159,2019-07-01,A
5187,5035,5160,2019-07-01,A
5188,5036,5161,2019-07-01,A
5189,5038,5162,2019-07-01,A
5190,5039,5163,2019-07-01,A
5191,4080,5164,2019-07-01,A
5192,5040,5165,2019-07-01,A
5193,5041,5166,2019-07-01,A
5194,5042,5167,2019-07-01,A
5195,5043,5168,2019-07-01,A
5196,5044,5169,2019-07-01,A
5197,5046,5170,2019-07-01,A
5198,5045,5171,2019-07-01,A
5199,5047,5172,2019-07-01,A
5200,5048,5173,2019-07-01,A
5201,5050,5174,2019-07-01,A
5202,5051,5175,2019-07-01,A
5203,200,5176,2019-07-01,A
5204,5052,5177,2019-07-01,A
5205,5054,5178,2019-07-01,A
5206,5053,5179,2019-07-01,A
5207,5055,5180,2019-07-01,A
5208,5056,5181,2019-07-01,A
5209,5058,5182,2019-07-01,A
5210,5057,5183,2019-07-01,A
5211,5059,5184,2019-07-01,A
5212,5060,5185,2019-07-01,A
5213,5061,5186,2019-07-01,A
5214,5062,5187,2019-07-01,A
5215,5065,5188,2019-07-01,A
5216,5064,5189,2019-07-01,A
5217,5063,5190,2019-07-01,A
5218,5066,5191,2019-07-01,A
5219,5067,5192,2019-07-01,A
5220,5068,5193,2019-07-01,A
5221,5070,5194,2019-07-01,A
5222,5071,5195,2019-07-01,A
5223,5072,5196,2019-07-01,A
5224,5073,5197,2019-07-01,A
5225,5069,5198,2019-07-01,A
5226,5074,5199,2019-07-01,A
5227,5075,5200,2019-07-01,A
5228,5076,5201,2019-07-01,A
5229,5077,5202,2019-07-01,A
5230,5079,5203,2019-07-01,A
5231,5080,5204,2019-07-01,A
5232,5078,5205,2019-07-01,A
5233,5081,5206,2019-07-01,A
5234,5082,5207,2019-07-01,A
5235,5083,5208,2019-07-01,A
5236,5084,5209,2019-07-01,A
5237,5085,5210,2019-07-01,A
5238,5086,5211,2019-07-01,A
5239,4564,5212,2019-07-01,A
5240,5089,5213,2019-07-01,A
5241,5087,5214,2019-07-01,A
5242,5090,5215,2019-07-01,A
5243,5092,5216,2019-07-01,A
5244,5091,5217,2019-07-01,A
5245,5095,5218,2019-07-01,A
5246,5093,5219,2019-07-01,A
5247,5094,5220,2019-07-01,A
5248,5096,5221,2019-07-01,A
5249,5097,5222,2019-07-01,A
5250,5098,5223,2019-07-01,A
5251,5100,5224,2019-07-01,A
5252,5101,5225,2019-07-01,A
5253,2049,5226,2019-07-01,A
5254,5099,5227,2019-07-01,A
5255,5102,5228,2019-07-01,A
5256,5103,5229,2019-07-01,A
5257,5104,5230,2019-07-01,A
5258,810,5231,2019-07-01,A
5259,5106,5232,2019-07-01,A
5260,5108,5233,2019-07-01,A
5261,5107,5234,2019-07-01,A
5262,1167,5235,2019-07-01,S
5263,5110,5236,2019-07-01,A
5264,5112,5237,2019-07-01,A
5265,5113,5238,2019-07-01,A
5266,5111,5239,2019-07-01,A
5267,1167,5240,2019-07-01,A
5268,5114,5241,2019-07-01,A
5269,5115,5242,2019-07-01,A
5270,5116,5243,2019-07-01,A
5271,5117,5244,2019-07-01,A
5272,5118,5245,2019-07-01,A
5273,5120,5246,2019-07-01,A
5274,5121,5247,2019-07-01,A
5275,5119,5248,2019-07-01,A
5276,5122,5249,2019-07-01,A
5277,5123,5250,2019-07-01,A
5278,5124,5251,2019-07-01,A
5279,5125,5252,2019-07-01,A
5280,5126,5253,2019-07-01,A
5281,5127,5254,2019-07-01,A
5282,5128,5255,2019-07-01,A
5283,5129,5256,2019-07-01,A
5284,5130,5257,2019-07-01,A
5285,5131,5258,2019-07-01,A
5286,5132,5259,2019-07-01,A
5287,5133,5260,2019-07-01,A
5288,5134,5261,2019-07-01,A
5289,5135,5262,2019-07-01,A
5290,5136,5263,2019-07-01,A
5291,5137,5264,2019-07-01,A
5292,5138,5265,2019-07-01,A
5293,5140,5266,2019-07-01,A
5294,5141,5267,2019-07-01,A
5295,5142,5268,2019-07-01,A
5296,5143,5269,2018-07-15,A
5297,5144,5270,2019-07-01,A
5298,5145,5271,2020-04-23,A
5299,5146,5272,2019-07-01,A
5300,5147,5273,2018-07-02,A
5301,5148,5274,2015-10-10,A
5302,5149,5275,2018-07-16,A
5303,5150,5276,2009-01-01,A
5304,5151,5277,2007-01-07,A
5305,5152,5278,2007-09-27,A
5306,5153,5279,2009-08-09,A
5307,5154,5280,2020-11-06,A
5308,5155,5281,2019-11-25,A
5309,5156,5282,2015-12-02,A
5310,5157,5283,2013-11-20,A
5311,5158,5284,2009-04-05,A
5312,5159,5285,2019-08-03,A
5313,5160,5286,2019-07-01,A
5314,5161,5287,2009-04-02,A
5315,5162,5288,2019-07-01,A
5316,5163,5289,2009-11-11,A
5317,5164,5290,2019-07-01,A
5318,5165,5291,2021-12-19,A
5319,5166,5292,2019-07-01,A
5320,5167,5293,2019-07-01,A
5321,5168,5294,2019-07-01,A
5322,5169,5295,2019-07-01,A
5323,5170,5296,2019-07-01,A
5324,5171,5297,2019-07-01,A
5325,758,855,2021-10-01,A
5326,5173,5298,2019-07-01,A
5327,5174,5299,2019-07-01,A
5328,5175,5300,2019-07-01,A
5329,5176,5301,2019-07-01,A
5330,5177,5302,2019-07-01,A
5331,5178,5303,2019-07-01,A
5332,5179,5304,2019-07-01,A
5333,5180,5305,2019-07-01,A
5334,5181,5306,2019-07-01,A
5335,5182,5307,2019-07-01,A
5336,5183,5308,2019-07-01,A
5337,5184,5309,2019-07-01,A
5338,5185,5310,2019-07-01,A
5339,5186,5311,2019-07-01,A
5340,5187,5312,2019-07-01,A
5341,5188,5313,2019-07-01,A
5342,5189,5314,2019-07-01,A
5343,5190,5315,2019-07-01,A
5344,5191,5316,2019-07-01,A
5345,5192,5317,2019-07-01,A
5346,5193,5318,2019-07-01,A
5347,5194,5319,2019-07-01,A
5348,4578,5320,2019-07-01,A
5349,5196,5321,2019-07-01,A
5350,5197,5322,2019-07-01,A
5351,5198,5323,2019-07-01,A
5352,5200,5324,2019-07-01,A
5353,5201,5325,2019-07-01,A
5354,5202,5326,2019-07-01,A
5355,5203,5327,2019-07-01,A
5356,5204,5328,2019-07-01,A
5357,5205,5329,2019-07-01,A
5358,5206,5330,2019-07-01,A
5359,5207,5331,2019-07-01,A
5360,5208,5332,2019-07-01,A
5361,5209,5333,2019-07-01,A
5362,5210,5334,2019-07-01,A
5363,5211,5335,2019-07-01,A
5364,5212,5336,2019-07-01,A
5365,5213,5337,2019-07-01,A
5366,5214,5338,2019-07-01,A
5367,5215,5339,2019-07-01,A
5368,5216,5340,2019-07-01,A
5369,5217,5341,2019-07-01,A
5370,5218,5342,2019-07-01,A
5371,5219,5343,2019-07-01,A
5372,5220,5344,2019-07-01,A
5373,5221,5345,2019-07-01,A
5374,5222,5346,2019-07-01,A
5375,5223,5347,2019-07-01,A
5376,5224,5348,2019-07-01,A
5377,5225,5349,2019-07-01,A
5378,5226,5350,2019-07-01,A
5379,5227,5351,2019-07-01,A
5380,5228,5352,2019-07-01,A
5381,5229,5353,2019-07-01,A
5382,5230,5354,2019-07-01,A
5383,3000,5355,2019-07-01,A
5384,5232,5356,2019-07-01,A
5385,5233,5357,2019-07-01,A
5386,5234,5358,2019-07-01,A
5387,5235,5359,2019-07-01,A
5388,5236,5360,2019-07-01,A
5389,5237,5361,2019-07-01,A
5390,5238,5362,2019-07-01,A
5391,5239,5363,2019-07-01,A
5392,5240,5364,2019-07-01,A
5393,5241,5365,2019-07-01,A
5394,5242,5366,2019-07-01,A
5395,5243,5367,2019-07-01,A
5396,3493,5368,2019-07-01,A
5397,5245,5369,2019-07-01,A
5398,5246,5370,2019-07-01,A
5399,5248,5371,2019-07-01,A
5400,5250,5372,2019-07-01,A
5401,5247,5373,2019-07-01,A
5402,5247,5374,2019-07-01,A
5403,5251,5375,2019-07-01,A
5404,666,723,2019-01-01,A
5405,5252,5376,2019-07-01,A
5406,5253,5377,2019-07-01,A
5407,5254,5378,2019-07-01,A
5408,5255,5379,2019-07-01,A
5409,5256,5380,2019-07-01,A
5410,5257,5381,2019-07-01,A
5411,5258,5382,2019-07-01,A
5412,5259,5383,2019-07-01,A
5413,5260,5384,2019-07-01,A
5414,5261,5385,2019-07-01,A
5415,5262,5386,2019-07-01,A
5416,5263,5387,2019-07-01,A
5417,5264,5388,2019-07-01,A
5418,5265,5389,2019-07-01,A
5419,5266,5390,2019-07-01,A
5420,5267,5391,2019-07-01,A
5421,5268,5392,2019-07-01,A
5422,5269,5393,2019-07-01,A
5423,5270,5394,2019-07-01,A
5424,5271,5395,2019-07-01,A
5425,5272,5396,2019-07-01,A
5426,5273,5397,2019-07-01,A
5427,5274,5398,2019-07-01,A
5428,5275,5399,2019-07-01,A
5429,5276,5400,2019-07-01,A
5430,5277,5401,2019-07-01,A
5431,5279,5402,2019-07-01,A
5432,5280,5403,2019-07-01,A
5433,5281,5404,2019-07-01,A
5434,5282,5405,2019-07-01,A
5435,5283,5406,2019-07-01,A
5436,5284,5407,2019-07-01,A
5437,5285,5408,2019-07-01,A
5438,5286,5409,2019-07-01,A
5439,5287,5410,2019-07-01,A
5440,5288,5411,2019-07-01,A
5441,5289,5412,2019-07-01,A
5442,5290,5413,2019-07-01,A
5443,5291,5414,2019-07-01,A
5444,5292,5415,2019-07-01,A
5445,5293,5416,2019-07-01,A
5446,5294,5417,2019-07-01,A
5447,5295,5418,2019-07-01,A
5448,5296,5419,2019-07-01,A
5449,5297,5420,2019-07-01,A
5450,5298,5421,2019-07-01,A
5451,5299,5422,2019-07-01,A
5452,5300,5423,2019-07-01,A
5453,2617,5424,2019-07-01,A
5454,5301,5425,2019-07-01,A
5455,5303,5426,2019-07-01,A
5456,5304,5427,2019-07-01,A
5457,5305,5428,2019-07-01,A
5458,5306,5429,2019-07-01,A
5459,5307,5430,2019-07-01,A
5460,5308,5431,2019-07-01,A
5461,5309,5432,2019-07-01,A
5462,5310,5433,2019-07-01,A
5463,5311,5434,2019-07-01,A
5464,5312,5435,2019-07-01,A
5465,5314,5436,2019-07-01,A
5466,5313,5437,2019-07-01,A
5467,5316,5438,2019-07-01,A
5468,5317,5439,2019-07-01,A
5469,5318,5440,2019-07-01,A
5470,5315,5441,2019-07-01,A
5471,5320,5442,2015-06-20,A
5472,5321,5443,2019-07-01,A
5473,5322,5444,2017-02-25,A
5474,5323,5445,2019-07-01,A
5475,5324,5446,2019-07-01,A
5476,5324,5447,2019-07-01,A
5477,5326,5448,2019-07-01,A
5478,5327,5449,2019-07-01,A
5479,5328,5450,2019-07-01,A
5480,5329,5451,2019-07-01,A
5481,5330,5452,2019-07-01,A
5482,5331,5453,2019-07-01,A
5483,5332,5454,2019-07-01,A
5484,5333,5455,2019-07-01,A
5485,5334,5456,2019-07-01,A
5486,5335,5457,2019-07-01,A
5487,5336,5458,2019-07-01,A
5488,5336,5459,2019-07-01,A
5489,5337,5460,2019-07-01,A
5490,5338,5461,2019-07-01,A
5491,5339,5462,2019-07-01,A
5492,5340,5463,2019-07-01,A
5493,5341,5464,2019-07-01,A
5494,5342,5465,2019-07-01,A
5495,5343,5466,2019-07-01,A
5496,5344,5467,2019-07-01,A
5497,5345,5468,2019-07-01,A
5498,5346,5469,2019-07-01,A
5499,5347,5470,2019-07-01,A
5500,5348,5471,2019-07-01,A
5501,5349,5472,2019-07-01,A
5502,5350,5473,2019-07-01,A
5503,5351,5474,2019-07-01,A
5504,5352,5475,2019-07-01,A
5505,5353,5476,2019-07-01,A
5506,5354,5477,2019-07-01,A
5507,5356,5478,2019-07-01,A
5508,5357,5479,2019-07-01,A
5509,5355,5480,2019-07-01,A
5510,5358,5481,2019-07-01,A
5511,5359,5482,2019-07-01,A
5512,5360,5483,2019-07-01,A
5513,5361,5484,2019-07-01,A
5514,5362,5485,2019-07-01,A
5515,5363,5486,2019-07-01,A
5516,5364,5487,2019-07-01,A
5517,5357,3772,2019-07-01,A
5518,2951,5488,2019-07-01,A
5519,5366,5489,2019-07-01,A
5520,5367,5490,2019-07-01,A
5521,5368,4884,2019-07-01,A
5522,5369,5491,2019-07-01,A
5523,5370,5492,2019-07-01,A
5524,5371,5493,2019-07-01,A
5525,3745,5494,2019-07-01,A
5526,5372,5495,2019-07-01,A
5527,5373,5496,2019-07-01,A
5528,5374,5497,2019-07-01,A
5529,5375,5498,2019-07-01,A
5530,5376,5499,2019-07-01,A
5531,5377,5500,2019-07-01,A
5532,5378,5501,2019-07-01,A
5533,5379,5502,2019-07-01,A
5534,5380,5503,2019-07-01,A
5535,5381,5504,2019-07-01,A
5536,5383,5505,2019-07-01,A
5537,218,5506,2019-07-01,A
5538,5384,5507,2019-07-01,A
5539,5385,5508,2019-07-01,A
5540,5386,5509,2019-07-01,A
5541,5387,5510,2019-07-01,A
5542,5388,5511,2019-07-01,A
5543,5389,5512,2019-07-01,A
5544,5390,5513,2019-07-01,A
5545,5391,5514,2019-07-01,A
5546,5392,5515,2019-07-01,A
5547,5393,5516,2019-07-01,A
5548,5394,5517,2019-07-01,A
5549,5396,5007,2021-11-01,A
5550,5396,3765,2021-01-01,S
5551,5397,5518,2019-07-01,A
5552,4311,1817,2020-01-01,A
5553,4903,5034,2020-01-01,A
5554,4910,4435,2020-01-01,A
5555,5398,4515,2020-01-01,A
5556,5399,838,2021-01-01,A
5557,5400,3994,2021-06-01,A
5558,5400,2328,2021-09-01,S
5559,5401,2328,2021-09-01,A
5560,5402,4161,2020-01-01,A
5561,5403,3812,2020-11-01,A
5562,5404,2625,2020-02-01,A
5563,5405,25,2022-04-20,A
5564,2504,1614,2020-02-02,A
5565,5407,5519,2019-07-01,A
5566,5408,1506,2019-08-20,A
5567,5409,3078,2020-01-01,A
5568,4911,4999,2021-07-01,A
5569,5410,509,2021-05-01,A
5570,466,842,2021-11-01,A
5571,5411,75,2020-10-01,A
5572,5412,1075,2020-01-01,A
5573,5413,2188,2021-06-27,A
5574,5414,5520,2019-07-01,A
5575,5415,5521,2019-07-01,A
5576,5416,5522,2019-07-01,A
5577,5417,5523,2019-07-01,A
5578,5418,5524,2019-07-01,A
5579,5419,5525,2019-07-01,A
5580,5419,5526,2019-07-01,A
5581,5421,5527,2019-07-01,A
5582,5422,5528,2019-07-01,A
5583,5423,5529,2019-07-01,A
5584,5424,5530,2019-07-01,A
5585,5425,5531,2019-07-01,A
5586,5426,5532,2019-07-01,A
5587,5427,5533,2019-07-01,A
5588,5428,5534,2019-07-01,A
5589,3609,5535,2019-07-01,S
5590,5429,5536,2019-07-01,A
5591,5430,5537,2019-07-01,A
5592,10,5538,2019-07-01,A
5593,5431,5539,2019-07-01,A
5594,5432,5540,2015-08-17,A
5595,5433,5541,2016-07-22,A
5596,5434,5542,2018-08-21,A
5597,5435,5543,2019-07-01,A
5598,5436,5544,2019-07-01,A
5599,5437,5545,2019-07-01,A
5600,3438,5546,2019-07-01,A
5601,5439,5547,2019-07-01,A
5602,5440,5548,2019-07-01,A
5603,5441,5549,2019-07-01,A
5604,5442,5550,2019-07-01,A
5605,13,5551,2019-07-01,A
5606,5443,5552,2019-07-01,A
5607,5444,5553,2021-12-09,A
5608,2,5554,2019-07-01,A
5609,5,5555,2019-07-01,A
5610,5445,5556,2019-07-01,A
5611,5446,5557,2019-07-01,A
5612,5,5558,2019-07-01,A
5613,5447,5559,2019-07-01,A
5614,5448,5560,2019-07-01,A
